,head,tail,relation,sentence,time,head_code,tail_code
113,京沪高铁,智慧能源,cooperate,【京沪高铁：与中国电力签订战略合作协议】京沪高铁(601816)1月12日晚间公告，公司于1月11日与中国电力签订战略合作协议，在电力市场化交易、综合智慧能源投资、建设和运营、碳交易、绿证绿电交易等多个领域开展强强联合,2022-01-12 16:51:01,601816,600869.SH
114,大唐发电,华能国际,rise,港股电力股拉升，华润电力涨超4%，大唐发电、中广核新能源涨近4%，华能国际电力股份涨超3%,2021-12-15 10:37:00,601991.SH,600011
115,新开普,四川成渝,rise,指数早盘集体高开，随后震荡盘整，盐湖提锂、通信设备、机器人概念等多板块活跃，数字货币板块涨幅居前，新开普、四川成渝等触及涨停，医药股早盘迎来降温，电力、煤炭等周期股领跌，三市个股涨跌互半，炸板率中性，赚钱效应一般,2021-12-28 11:30:00,300248.SZ,601107.SH
116,宁德时代,三一重工,cooperate,2月22日，宁德时代联合三一重工在福建宁德举办福建省换电重卡应用示范投运仪式,2022-02-23 09:44:00,300750.SZ,600031
117,东方日升,建发股份,cooperate,云财经讯，1月12日，东方日升与建发股份全资子公司建发清洁能源就光伏领域达成战略合作意向，并签订了2022年度500兆瓦高效光伏组件采购协议,2022-01-13 17:24:25,300118.SZ,600153.SH
118,路畅科技,中联重科,be_increased_holding,【路畅科技：控股股东拟向中联重科转让29.99%股份 股票复牌】路畅科技公告，控股股东拟向中联重科转让29.99%股份，转让价款总额为7.8亿元，同时控股股东自愿放弃所持全部剩余股份的表决权；本次交易完成后，中联重科将成为公司单一拥有表决权份额最大的股东，即成为公司的控股股东,2022-02-07 18:08:56,002813.SZ,000157.SZ
119,包钢股份,北方稀土,cooperate,【包钢股份：与北方稀土续签《稀土精矿供应合同》，稀土精矿交易价格上调】包钢股份公告，与北方稀土续签稀土精矿关联交易协议,2022-01-07 15:54:09,600010.SH,600111.SH
120,工商银行,建设银行,rise,4家市值超万亿元的银行股表现不俗，特别是工商银行、建设银行涨势喜人,2022-02-08 17:47:37,601398.SH,601939
121,上海石化,中国石化,be_invested,上海石化公告，控股股东中国石化拟于本公告披露之日起15个交易日后的6个月内将持有的本公司股份参与换购富时中国国企开放共赢ETF指数证券投资基金份额，中国石化换购不超过1600万股（约占本公司总股本的0.15%）A股股票价值对应的基金份额,2021-11-19 16:22:00,600688.SH,600028.SH
122,赣锋锂业,比亚迪,fall,港股锂电池板块走低，洪桥集团跌近13%，赣锋锂业跌超3%，比亚迪股份、天能动力跟跌,2022-01-07 13:12:00,002460.SZ,002594.SZ
123,中核钛白,惠云钛业,rise,钛白粉概念板块异动拉升，中核钛白涨超4%，惠云钛业、龙佰集团跟涨,2022-01-05 13:49:00,002145.SZ,300891
124,嘉凯城,中信证券,unknown,【午间公告】嘉凯城：持股17.56%的股东广州凯隆拟将其持有的嘉凯城3.99%股份以 2.016元/股的价格转让给华软新动力5号基金，总对价1.45亿元，用于归还广州凯隆在中信证券的质押债务本金,2021-12-02 12:00:18,000918.SZ,600030.SH
125,方直科技,中国银河,rise,方直科技今日涨停（19.97%），成交额7.79亿元，换手率40.13%，盘后龙虎榜数据显示，中国银河绍兴证券营业部净买入1753.75万元,2021-12-21 16:27:00,300235.SZ,601881.SH
126,交运股份,密尔克卫,unknown,【交运股份：1.96亿元向密尔克卫转让化运公司100%股权和债权】交运股份(600676)11月23日晚间公告，公司全资子公司交运日红通过上海产权交易所以公开挂牌方式转让所持化运公司100%股权和债权,2021-11-23 20:19:25,600676.SH,603713.SH
127,中集车辆,中集集团,unknown,【中集车辆：控股股东一致行动人继续增持公司H股】中集车辆(301039)12月8日晚间公告，11月22日至12月7日，公司控股股东中集集团的一致行动人中集香港通过公开市场购买公司H股股份461.45万股，占公司总股本的0.229%,2021-12-08 20:15:57,301039,000039.SZ
128,东方财富,方正证券,unknown,盘后数据显示，东方财富拉萨第一营业部买入7292万元，方正证券重庆金开大道卖出4.54亿元,2021-12-20 16:32:20,300059.SZ,601901.SH
129,汇川技术,泸州老窖,unknown,从机构动向看，北向资金增持市值居前个股，近一个月获机构调研的有3只；机构调研家数看，机构较为扎堆的是汇川技术、泸州老窖,2021-12-31 09:58:07,300124.SZ,000568.SZ
130,密封科技,宇通客车,cooperate,【密封科技：新能源领域已经与多家公司进行积极洽谈，并与部分客户签署了合作协议】密封科技在互动平台表示，公司目前在新能源领域已经与重庆金康、宇通客车新能源、理想新晨、一汽新能源等公司进行积极洽谈，并与部分客户签署了合作协议，但目前整体占比较小,2022-02-15 14:28:07,301020,600066.SH
131,东方证券,中国平安,unknown,东方证券：恢复跟踪中国平安A股，评级买进，目标价71.24元,2021-12-03 21:05:44,600958.SH,601318.SH
132,中国电信,紫光国微,cooperate,【中国电信（澳门）与紫光国微达成战略合作】记者获悉，12月3日，超级SIM卡澳门首发仪式暨中国电信（澳门）与紫光国微战略合作签署仪式在澳门国际科技创新博览会上举行,2021-12-03 17:14:08,601728,002049.SZ
133,上汽集团,国泰君安,unknown,【商汤重启公开招股 基石投资者与账簿管理人出现变动】商汤12月20日重启招股，基石投资者包括中国诚通旗下的混合所有制改革基金、徐汇资本、国盛集团、上海人工智能产业投资基金、上汽集团、国泰君安证券投资、香港科技园、希玛眼科、泰州文旅共9家，投资规模较早前进一步提升至5.1亿美元,2021-12-20 09:14:54,600104.SH,601211.SH
134,兴业银行,平安银行,unknown,另据梳理，兴业银行、广发银行、平安银行表态将发行房地产项目并购主题债券，总金额200亿,2022-02-23 08:14:43,601166.SH,000001.SZ
135,中煤能源,中国神华,rise,港股煤炭股午后走高，首钢资源涨近6%，中煤能源涨超3%，中国神华、兖矿能源等跟涨,2022-02-18 13:16:00,601898.SH,601088.SH
136,中信证券,华夏银行,unknown,云财经讯，中信证券：公司与华夏银行签订了存款业务协议，购买三笔固定期限存款，合计80亿元,2022-02-11 17:00:24,600030.SH,600015.SH
137,永兴材料,宁德时代,cooperate,永兴材料：与宁德时代签署合资经营协议，并以合资公司为主体投资建设碳酸锂项目，项目总投资金额不超过25亿元，规划建设年产5万吨碳酸锂产能项目,2022-01-26 20:03:22,002756.SZ,300750.SZ
138,欧派家居,索菲亚,same_industry,以欧派家居、索菲亚等为代表的定制家居企业，也均交出了亮眼的三季度财报,2021-11-20 04:20:14,603833.SH,002572.SZ
139,盈峰环境,中联重科,cooperate,【盈峰环境：全资子公司中标两个项目合计约6.56亿元】盈峰环境公告，全资子公司长沙中联重科环境产业有限公司收到两个项目的中标合作通知，中标总额预计为6.56亿元,2021-12-16 16:18:15,000967.SZ,000157.SZ
140,通达电气,锐明技术,cooperate,此次合作协议签署，通达电气、深圳巴士集团、锐明技术三方达成长期稳定的战略合作关系，将以此为契机，建立三方交流机制，充分发挥各方优势，在公共交通、智慧出行软硬件产品和服务、新产品新技术科技创新、战略资本协同等领域进一步开展更深层次、更高水平的合作，合力构建三方合作发展的新平台、新机制,2021-12-17 09:08:38,603390.SH,2970
141,宁德时代,爱尔眼科,unknown,【今日财经TOP10】➊「国务院联合调查组：中石油倒卖进口原油1.795亿吨 集团主要领导严重失职失责」➋「斯洛文尼亚总理称将与台互设“代表处”，外交部：强烈反对」➌「国资委：今年将适时研究组建新央企  」➍「九部委：严格规范平台企业投资入股金融机构  」➎「生鲜食品连锁店“钱大妈”，所有北京门店暂停营业！发生了啥？」➏「宁德时代发布换电品牌 “换”VS“充”再惹补能争议」➐「爱尔眼科怎么了？诱导老人做白内障手术骗保，官方出手」➑「地产人年终奖 从数十万降到零」➒「夹缝中的特步国际：盈利疲软 最新市值仅为安踏九分之一」➓「对话梁建章：一个执着于“人口问题”的企业家」http://cj.sina.cn/article/normal_detail?url=https://finance.sina.com.cn/china/caijingtop10/2022-01-19/doc-ikyakumy1397509.shtml,2022-01-19 21:13:24,300750.SZ,300015.SZ
142,日海智能,波导股份,cooperate,杨涛表示，未来日海智能将在无线通讯模组项目上与波导股份开展更加深入和紧密的合作，实现优...,2022-01-06 11:13:00,002313.SZ,600130.SH
143,全通教育,传智教育,rise,【教育股盘中冲高】创业板开元教育涨停，科德教育、全通教育、传智教育等纷纷冲高,2021-12-02 10:34:28,300359.SZ,3032
144,上海电气,申通地铁,cooperate,【上海电气、闵行区政府、申通地铁签合作框架协议】2月21日，上海电气、闵行区政府、申通地铁三方合作框架协议签署，由上海电气和申通地铁共同投资组建的上海申电通轨道交通科技有限公司揭牌,2022-02-22 09:13:38,601727.SH,600834.SH
145,中信证券,中金公司,unknown,推荐中信证券、关注中金公司,2021-12-09 11:32:31,600030.SH,601995
146,宏润建设,杉杉股份,cooperate,云财经讯，宏润建设(002062)1月13日晚间公告，公司与杉杉股份(600884)于当日签署《战略合作框架协议》，公司与杉杉股份彼此认可对方在光伏新能源业务领域的能力，同意建立战略合作关系,2022-01-13 16:34:44,002062.SZ,600884.SH
147,重庆建工,冀东装备,fall,【大基建板块开盘走低】汇通集团、中国海城、重庆建工、华兰集团、冀东装备等跌超5%,2022-02-15 09:42:59,600939.SH,000856.SZ
148,中国铝业,德宏股份,rise,【稀土大消息传来 超级“航母”将诞生？百万手封单抢龙头 外资加仓这些股】除了大盘股上涨之外，早盘稀土板块也获资金追捧，港股中国稀土暴涨18%；A股中国铝业、德宏股份强势涨停，截至午间收盘，中国铝业涨停封单达到137万手,2021-12-06 12:25:48,601600.SH,603701.SH
149,宁德时代,贵州茅台,unknown,其中，宁德时代跌逾7%，贵州茅台涨逾3%，主力资金出现“弃宁投茅”的现象,2021-12-25 06:12:54,300750.SZ,600519.SH
150,宁德时代,赣锋锂业,unknown,11月，锂电池生产企业宁德时代就和赣锋锂业在海外争夺加拿大千禧锂业公司,2021-11-17 07:37:36,300750.SZ,002460.SZ
151,蓝思科技,凯盛科技,cooperate,云财经讯，蓝思科技：与凯盛科技集团签订战略合作协议，促进双方在新能源新材料领域的技术、材料、设备等方面开展深入合作，加快公司光伏玻璃项目的资源选建、窑炉建设、技术加工的全产业链布局落地,2021-12-06 17:46:51,300433.SZ,600552.SH
152,德方纳米,宁德时代,cooperate,德方纳米公告，经公司与宁德时代友好协商，双方决定对控股子公司曲靖麟铁共同增资人民币9亿元，双方具体增资情况为公司出资人民币5.4亿元；宁德时代出资人民币3.6亿元,2021-12-27 21:45:00,300769.SZ,300750.SZ
153,华业香料,华泰证券,unknown,【华业香料：公司多种产品在《电子烟国标(征求意见稿)》被许可添加的雾化物添加剂“白名单”中】华业香料在接受华泰证券调研时表示，公司产品经下游香精制造企业调配成香精后可应用于烟草行业,2021-12-30 14:49:06,300886,601688.SH
154,联创股份,黑猫股份,unknown,【联创股份：拟投建5万吨/年PVDF产业链及0.6GW配套绿电项目】2月10日，联创股份公告，公司、黑猫股份、西南电力、天津电力与乌海市人民政府签署投资框架协议，拟在乌海市高新技术产业开发区低碳产业园投资建设5万吨/年PVDF产业链及0.6GW配套绿电项目，投资总额约72亿元,2022-02-10 16:34:29,300343.SZ,002068.SZ
155,宁德时代,亿纬锂能,unknown,工信部电子四院、应急管理部沈阳消防所、中国民航科技研究院、中科院物理所和宁德时代、亿纬锂能、华为数字能源等120余家研究机构、生产企业、行业组织的代表，以“线上+线下”的方式参加会议,2022-01-19 10:20:24,300750.SZ,300014.SZ
156,物产中大,宁德时代,unknown,物产中大集团官方微信消息，11月30日，物产中大集团总裁、董事、党委副书记宋宏炯，副董事长张波，党委委员、副总裁高秉学一行赴宁德时代新能源科技股份有限公司拜访交流,2021-12-03 09:33:00,600704.SH,300750.SZ
157,华宏科技,五矿稀土,unknown,华宏科技：全资子公司鑫泰科技分别与五矿稀土集团和宁波复能签订了“长期供货协议”，协议品种为稀土氧化物，月度订货量合计132.5吨,2022-01-14 16:15:00,002645.SZ,000831.SZ
158,中煤能源,中国神华,rise,港股煤炭股普涨，兖矿能源涨超6%、中煤能源和中国神华涨超4%，易大宗和首钢资源等跟涨,2022-02-04 10:45:32,601898.SH,601088.SH
