head,tail,sentence,time,head_code,tail_code,src,relation
东方电热,合盛硅业,东方电热公告，全资子公司江苏东方瑞吉能源装备有限公司与新疆东部合盛硅业有限公司（“买方”）签署了《买卖合同》,2022-10-09 16:30:00,300217.SZ,603260.SH,10jqka,合作
三峡能源,长江电力,企查查股权穿透显示，该公司由三峡能源、长江电力等共...,2022-10-08 09:49:00,600905,600900.SH,10jqka,合作
中国动力,国轩高科,据澎湃新闻，美国当地时间10月5日，美国密歇根州州政府官方网站发布消息称，中国动力电池厂商国轩高科股份有限公司的美国子公司Gotion将在密歇根州的大急流城（Big，Rapids）投资建设电池材料工厂，投资金额约为23.64亿美元，项目将创造2350个就...,2022-10-08 16:47:00,600482.SH,002074.SZ,10jqka,上级
比亚迪,长城汽车,港股汽车股跌幅扩大，理想汽车跌超16%，蔚来汽车跌超8%，小鹏汽车、华晨中国跌近7%，比亚迪股份、长城汽车跌5%,2022-10-07 09:43:00,002594.SZ,601633.SH,10jqka,同跌
南方航空,东方航空,航空股逆市走强，南方航空涨超6%，东方航空涨超5%,2022-10-06 16:12:00,600029.SH,600115.SH,10jqka,同涨
南方航空,中国国航,截至发稿，中国南方航空(01055.HK)涨超7%、中国国航(00753.HK)涨超7%,2022-10-06 14:56:00,600029.SH,601111.SH,10jqka,同涨
中国平安,比亚迪,恒指涨幅扩大至6%，恒生科技指数涨7.8%，中国平安、京东集团大涨超10%，比亚迪股份涨超9%、阿里巴巴、美团、蔚来涨约8%,2022-10-05 13:34:00,601318.SH,002594.SZ,10jqka,同涨
中国平安,比亚迪,港股今日高开高走全线暴涨，恒指收复18000点整数位，恒指涨5.47%，日内涨近1000点，恒生科技指数涨7.4%，保险、苹果概念、腾讯概念涨幅居前，知乎涨超18%，哔哩哔哩涨超11%，百济神州涨超10%，京东集团涨超10%，中国平安涨超9%，比亚迪股份涨超9...,2022-10-05 12:10:00,601318.SH,002594.SZ,10jqka,同涨
上海电气,中国船舶,据上海电气官微，上海电气电站设备有限公司发电机厂与中国船舶集团有限公司第七一一研究所签署“磁悬浮高速电机联合开发”合作协议,2022-10-02 09:52:00,601727.SH,600150.SH,10jqka,合作
中国平安,新华保险,港股内险板块持续拉升，中国平安涨近3%，保诚涨超2%，众安在线涨近2%，新华保险、友邦保险等跟涨,2022-09-30 09:36:00,601318.SH,601336.SH,10jqka,同涨
宁波银行,常熟银行,个股方面，考虑到长期经济结构转型，制造业发展带来的投资机会，重点推荐在服务制造业企业方面有优势的银行，包括宁波银行、常熟银行...,2022-09-30 09:06:00,002142.SZ,601128.SH,10jqka,同行
中国中车,时代电气,中国中车官微消息，9月30日，宜兴市人民政府与株洲中车时代电气半导体公司签署合作协议，中低压功率器件产业化（宜兴）建设项目正式落地,2022-09-30 22:56:00,601766.SH,688187,10jqka,合作
大北农,正邦科技,大北农公告，公司此前公告，拟收购正邦科技旗下8家控股子公司的全部或部分股权，交易价格暂定合计约20-25亿元,2022-09-30 20:57:00,002385,002157.SZ,10jqka,投资
兴业银行,宁德时代,兴业银行官微9月30日消息，9月29日，兴业银行与福建省工信厅、宁德时代签署了战略合作协议,2022-09-30 20:45:00,601166.SH,300750.SZ,10jqka,合作
工商银行,民生银行,财新近日从多家银行及知情人士处获悉，工商银行、民生银行等几家中资银行或将授予复星集团总额150亿元的贷款授信,2022-09-30 19:50:00,601398.SH,600016.SH,10jqka,同行
宁德时代,洛阳钼业,宁德时代公告，国宏集团拟以其持有的洛阳矿业集团有限公司100%的股权对全资子公司四川时代进行增资；本次交易完成后，洛矿集团将成为四川时代全资子公司，四川时代将通过洛矿集团间接持有洛阳钼业24.68%的股份，成为洛阳钼业间接第二大股东，公...,2022-09-30 18:27:00,300750.SZ,603993.SH,10jqka,上级
宁德时代,恩捷股份,隆基绿能、宁德时代、恩捷股份分别净卖出6.11亿元、4.48亿元、1.79亿元,2022-09-30 17:30:00,300750.SZ,002812.SZ,10jqka,未知Unknown
哈尔斯,开润股份,露营经济板块走低，浙江正特跌停，趣睡科技跌超10%，哈尔斯、小崧股份、开润股份、星徽股份等跟跌,2022-09-30 13:32:00,002615.SZ,300577.SZ,10jqka,同跌
嘉澳环保,连云港,9月28日，霍尼韦尔官网宣布，将联合嘉澳环保于江苏省连云港市灌云县临港产业区打造大型可持续航空燃料生产基地,2022-09-29 10:02:00,603822.SH,601008.SH,10jqka,合作
嘉澳环保,连云港,据介绍，嘉澳环保连云港可持续航空燃料生产基地项目选用霍尼韦尔UOP的Ecofining工艺技术、催化剂和设备，以厨余油和动物脂肪为原料...,2022-09-29 10:02:00,603822.SH,601008.SH,10jqka,未知Unknown
复星医药,药明康德,港股制药板块持续走高，百济神州、信达生物、复星医药涨超4%，药明康德、和黄医药涨超3%,2022-09-29 09:56:00,600196.SH,603259.SH,10jqka,同涨
中煤能源,中国神华,港股煤炭概念股走高，兖煤澳大利亚涨近6%，兖矿能源、中煤能源、伊泰煤炭涨超4%，中国神华涨近4%,2022-09-29 09:40:00,601898.SH,601088.SH,10jqka,同涨
福莱特,金风科技,港股绿电板块小回暖，中广核新能源涨近3%，信义能源、新奥能源、福莱特玻璃、金风科技涨超2%,2022-09-29 09:33:00,601865.SH,002202.SZ,10jqka,同涨
迈为股份,金刚玻璃,"迈为股份公告，与甘肃金刚玻璃科技股份有限公司之控股子公司甘肃金刚羿德新能源发展有限公司签署了两份《设备买卖合同》,根据上述合同约定，金刚羿德拟向公司采购双面微晶高效异质结电池生产线8条，产能为600MW/条，共4.8GW，其采购总额超过公司...",2022-09-29 19:27:00,300751.SZ,300093.SZ,10jqka,合作
江河集团,中国建筑,江河集团公告，控股子公司北京港源建筑装饰工程有限公司近日收到中国建筑第四工程局有限公司发来的关于厦门新会展中心会议中心项目精装修工程II标段中标通知书，中标金额合计为1.05亿元，约占公司2021年度营业收入的0.51%,2022-09-29 17:08:00,601886.SH,601668,10jqka,上级
三峡能源,长江电力,三峡能源公告，公司拟与长江电力、三峡资本、三峡投资共同投资设立内蒙古三峡陆上新能源投资有限公司，全面开展新能源资源获取及开发建设工作,2022-09-29 15:58:00,600905,600900.SH,10jqka,合作
人民网,新华网,人民网、新华网午后相继跌停，成交量环比明显放大,2022-09-29 13:35:00,603000.SH,603888.SH,10jqka,同跌
中国铝业,江西铜业,港股稀土永磁板块走低，中国铝业跌超4%，新疆新鑫矿业跌近4%，江西铜业股份跌超3%，中国稀土、五矿资源跌超2%,2022-09-28 09:59:00,601600.SH,600362.SH,10jqka,同跌
金银河,传艺科技,据科创板日报，记者从产业链独家获悉，金银河向传艺科技提供了多套钠离子电池生产设备系统，到货时间约为今年11月至12月期间,2022-09-28 08:09:00,300619.SZ,002866.SZ,10jqka,供应
四川路桥,比亚迪,四川路桥公告，控股股东蜀道集团拟将所持占公司股本总额的5%的股份对应的表决权按《表决权委托协议》的约定委托给比亚迪行使，比亚迪承诺6个月内购买不低于5000万元四川路桥股票；同时公司分别与能投集团、比亚迪签署了《战略合作的终止协议》、...,2022-09-28 20:51:00,600039.SH,002594.SZ,10jqka,被增持
新智认知,仕净科技,9月26日，新智认知与苏州仕净科技股份有限公司签署合作协议,2022-09-28 20:42:00,603869.SH,301030,10jqka,合作
当升科技,四川路桥,当升科技公告，与四川路桥签订合作框架协议，，通过共同出资在四川省内相关区域新设合资公司等方式布局磷酸（锰）铁锂、磷酸（锰）铁、多元材料、多元前驱体项目，包括30万吨/年磷酸铁锂、20万吨/年多元正极材料,2022-09-28 19:18:00,300073.SZ,600039.SH,10jqka,合作
格林美,伟明环保,格林美：公司、伟明环保、永青科技与温州市洞头区人民政府、温州高新区管委会分别签署《温州新能源电池材料低碳产业园项目投资框架协议》、《温州绿色循环经济产业园项目战略合作框架协议》，温州新能源电池材料低碳产业园项目计划总投资约108亿...,2022-09-28 19:16:00,002340.SZ,603568.SH,10jqka,合作
中航电子,中航机电,中航电子公告，中航电子以发行A股方式换股吸收合并中航机电，中航电子为吸收合并方，中航机电为被吸收合并方，即中航电子向中航机电的换股股东发行A股股票，交换该等股东所持有的中航机电股票,2022-09-28 18:51:00,600372.SH,002013.SZ,10jqka,上级
宁德时代,中金公司,9月28日，宁德时代出现2笔共计2300万元平价大宗交易，卖方均为中金公司上海分公司，买方为机构席位及中金公司深圳分公司,2022-09-28 16:38:00,300750.SZ,601995,10jqka,未知Unknown
天奈科技,国城矿业,天奈科技公告，拟与上海锦源晟、国城矿业签订《江苏天奈科技股份有限公司与上海锦源晟新能源材料有限公司及国城矿业股份有限公司关于设立合资公司之投资协议》共同投资设立两家合资公司，分别从事磷酸铁锂、磷酸锰铁锂新型正极材料及锂电池正极...,2022-09-28 15:38:00,688116.SH,000688.SZ,10jqka,合作
晶科科技,兴业银行,9月27日，晶科科技与兴业银行在上海签署全面战略合作协议,2022-09-28 15:06:00,601778,601166.SH,10jqka,合作
