head,tail,sentence,time,head_code,tail_code,src,relation
康希诺,君实生物,部分抗疫概念股尾盘加速下跌，三叶草生物(02197.HK)跌超17%，康希诺生物(06185.HK)、君实生物(01877.HK)跌约9.5%，石药集团(01093.HK)跌8.2%,2022-12-01 15:57:01,688185,688180,eastmoney,同跌
新疆交建,特变电工,【新疆交建：股东拟减持不超2.02%股份】新疆交建(002941)12月1日晚间公告，持股16.48%的股东新疆特变电工集团有限公司计划在公告披露日起15个交易日后的6个月内以集中竞价或大宗交易方式减持不超过2.02%的公司股份,2022-12-01 15:55:49,002941.SZ,600089.SH,eastmoney,被减持
南方航空,东方航空,截至发稿时，中国南方航空(01055.HK)跌近4%，中国东方航空(00670.HK)跌近4%,2022-12-01 15:38:18,600029.SH,600115.SH,eastmoney,同跌
美的集团,长江电力,北向资金加仓有色金属行业超100亿元，对875只股票的持股数增加，减仓了892只股票，其中对美的集团加仓金额最大，对长江电力减仓金额最大,2022-12-01 12:56:55,000333.SZ,600900.SH,eastmoney,未知Unknown
志邦家居,皮阿诺,在“保交楼”政策效果兑现的过程中，工程业务有望率先受益，从2022前三季度工程业务毛利贡献的角度，志邦家居、皮阿诺等相对较高,2022-11-30 07:43:09,603801.SH,002853.SZ,eastmoney,同行
漳州发展,中国电建,【漳州发展水务集团中标漳州高新区城乡供水一体化（二期）项目】近日，漳州发展旗下的水务集团联合中国电建集团成都勘测设计研究院有限公司中标漳州高新区城乡供水一体化工程二期工程(靖圆片区)，EPC+O工程，项目中标金额1.3亿元,2022-11-30 07:42:35,000753.SZ,601669.SH,eastmoney,合作
中信银行,兴业银行,【融资环境改善，金融助力楼市企稳】继国有大行后，中信银行、兴业银行、恒丰银行等一批商业银行纷纷跟进，信贷支持房地产的合力正在“银行圈”形成；美的置业、金辉集团、龙湖集团……多个增信房地产企业发债项目快速落地，金融政策效力正在“债券圈”展现,2022-11-30 06:43:45,601998.SH,601166.SH,eastmoney,同行
悦康药业,华润双鹤,【新冠药研发持续加速推进，悦康药业、华润双鹤产品获批临床】近段时间，可以用于治疗新冠肺炎的雾化吸入剂、小分子口服药研发明显提速，多家公司先后拿下临床试验批文,2022-11-30 20:47:56,688658,600062.SH,eastmoney,同行
悦康药业,华润双鹤,11月30日晚间，悦康药业(688658)、华润双鹤(600062)纷纷宣布相关产品获批临床,2022-11-30 20:47:56,688658,600062.SH,eastmoney,同行
江河集团,五粮液,【江河集团：中标光伏建筑项目】江河集团(SH，601886)11月30日晚间发布公告称，江河创建集团股份有限公司全资子公司北京江河幕墙系统工程有限公司近日收到成都五粮液建设投资有限公司发来的五粮液集团新经济中心项目I-5#地块幕墙工程中标通知书，中标金额为人民币约7110万元，约占公司2021年度营业收入的0.34%，该项目是公司中标的又一光伏建筑一体化项目,2022-11-30 19:22:08,601886.SH,000858.SZ,eastmoney,上级
长安汽车,亚星客车,【午后跳水，尾盘又强力拉升？原因找到了！】盘面上，汽车产业链个股集体走强，整车股领涨，安凯客车、一汽解放、长安汽车、亚星客车涨停,2022-11-30 18:51:19,000625.SZ,600213.SH,eastmoney,同涨
南京公用,皖天然气,燃气股早盘冲高，南京公用、佛燃能源、皖天然气涨停,2022-11-30 18:51:19,000421.SZ,603689.SH,eastmoney,同涨
秦安股份,新晨科技,【秦安股份：收到理想新晨上缸体毛坯项目定点意向书，预计于2023年一季度实现量产】秦安股份(603758)11月30日晚间公告，公司近期收到了四川理想新晨科技有限公司的定点意向书，选择公司成为其发动机上缸体毛坯的供应商,2022-11-30 16:29:35,603758.SH,300542.SZ,eastmoney,供应
天鹅股份,中农联合,【供销社概念股反弹】供销社概念股盘中震荡走高，天鹅股份拉升封板，浙农股份、中农联合、天禾股份等跟涨,2022-11-30 14:26:40,603029.SH,003042,eastmoney,同涨
中国联通,中国电信,【电信运营板块大幅走高，中国联通触及涨停】电信运营板块午后大幅走高，中国联通盘中触及涨停，中国移动大涨6%，中国电信升逾4%,2022-11-30 13:43:40,600050.SH,601728,eastmoney,同涨
长城汽车,比亚迪,港股汽车股涨幅扩大，吉利汽车涨近10%，长城汽车涨超8%，小鹏汽车涨6.4%，五菱汽车涨5%，理想汽车涨4.6%，比亚迪股份涨4.3%,2022-11-30 13:04:08,601633.SH,002594.SZ,eastmoney,同涨
安徽合力,中钢天源,【安徽省国企混改推介项目公布：江淮、安徽合力、中钢天源等公司下属企业在列】据证券时报，由安徽省国资委主办，安徽省产权交易中心承办的安徽省国有企业混合所有制改革项目推介会今日举行，公开推荐69个混改项目,2022-11-29 10:44:20,600761.SH,002057.SZ,eastmoney,同行
江淮汽车,中钢天源,其中，江淮汽车（600418）的全资子公司安徽星瑞齿轮传动有限公司，拟引入战略投资者，涉及金额45752万元；同时，中钢天源（002057）的控股子公司中钢天源安徽智能装备计划引入具有矿山、水泥行业一定影响力的战略投资者,2022-11-29 10:44:20,600418.SH,002057.SZ,eastmoney,上级
华新水泥,海螺水泥,【港股建筑材料股多数走高，中国联塑涨近7%】截至发稿，中国联塑涨6.95%、中国建材涨3.62%、华新水泥涨2.97%、海螺水泥涨2.84%,2022-11-29 09:53:52,600801.SH,600585,eastmoney,同涨
华润三九,昆药集团,【早间公告：华润三九拟逾29亿元并购28%股权，入主昆药集团】华润三九：披露资产并购草案，拟支付现金向华立医药购买昆药集团2.09亿股股份（占昆药集团已发行股份总数的27.56%），并向华立集团购买昆药集团333.55万股股份（占昆药集团已发行股份总数的0.44%）,2022-11-29 09:00:54,000999.SZ,600422.SH,eastmoney,投资
华润三九,昆药集团,交易完成后，华润三九将持有昆药集团2.12亿股股份（占昆药集团已发行股份总数的28%），昆药集团将成为华润三九的控股子公司,2022-11-29 09:00:54,000999.SZ,600422.SH,eastmoney,投资
宁德时代,协鑫能科,全国企业破产重整案件信息网11月28日发布的信息显示，宁德时代为第一顺位候选重整投资人，协鑫能科为第二顺位候选重整投资人,2022-11-29 08:21:02,300750.SZ,002015.SZ,eastmoney,未知Unknown
道森股份,东威科技,受益标的：道森股份、东威科技、骄成超声等,2022-11-29 07:42:32,603800.SH,688700,eastmoney,同行
福星股份,北新路桥,【上市房企再融资恢复，深市主板两公司率先响应抛出方案】11月29日，福星股份、北新路桥两家深市主板涉房企业发布再融资方案,2022-11-29 22:15:11,000926.SZ,002307.SZ,eastmoney,同行
中国平安,中国人寿,内地保险港股午后涨幅扩大，众安在线涨12%，中国平安涨11%，中国太平和中国人寿涨近7%,2022-11-29 15:47:53,601318.SH,601628.SH,eastmoney,同涨
中国平安,中国人寿,【内地保险港股涨幅扩大，中国平安H股涨11%】内地保险港股午后涨幅扩大，众安在线涨12%，中国平安涨11%，中国太平和中国人寿涨近7%,2022-11-29 15:43:58,601318.SH,601628.SH,eastmoney,同涨
中国国航,南方航空,港股航空股午后持续走高，美兰空港涨近7%，中国国航、北京首都机场股份涨近6%，中国南方航空股份、国泰航空等跟涨,2022-11-29 14:08:36,601111.SH,600029.SH,eastmoney,同涨
中国银河,中泰证券,【12月A股投资方向来了！这些板块已先涨为敬】日前，中国银河、信达证券、中泰证券、平安证券等多家券商陆续发布12月A股月度投资组合,2022-11-29 12:55:26,601881.SH,600918,eastmoney,同涨
中国铁建,申昊科技,【中国铁建联合申昊科技设新公司，经营范围含智能无人飞行器制造】企查查APP显示，近日，中铁建申昊科技(上海)有限公司成立，法定代表人为罗利平，注册资本5000万元，经营范围包含：智能机器人的研发；智能无人飞行器制造；卫星遥感应用系统集成；铁路运输基础设备制造等,2022-11-28 10:42:42,601186,300853,eastmoney,合作
中国铁建,申昊科技,企查查股权穿透显示，该公司由中国铁建全资子公司中铁上海设计院集团有限公司、申昊科技共同持股,2022-11-28 10:42:42,601186,300853,eastmoney,合作
方正证券,浙商证券,【方正证券前科技首席陈杭已履新浙商证券，任所长助理、科技首席分析师】记者获悉，方正证券研究所前所长助理、科技行业首席分析师陈杭已履新浙商证券研究所，担任所长助理、（拟设）产业研究院新科技首席分析师，其任职信息已在浙商证券研究所内宣布,2022-11-28 10:35:28,601901.SH,601878.SH,eastmoney,未知Unknown
中成股份,中国交建,【龙头五天两个20CM涨停！建筑央企价值重估之路开启，受益上市公司梳理】建筑央企龙头中成股份盘中触及涨停险些拿下五连板，中铁装配最近五个交易日录得两个20cm涨停，大市值的中国交建最近五个交易日累计最大涨幅达31%,2022-11-28 21:53:36,000151.SZ,601800,eastmoney,同涨
上海银行,滨江集团,【上海银行将为仁恒置地、滨江集团各提供200亿元意向性综合授信额度】今日上午，上海银行与仁恒置地有限公司、杭州滨江房产集团股份有限公司签署战略合作协议，将为仁恒置地、滨江集团各提供人民币200亿元的意向性综合授信额度，包括但不限于房地产开发贷款、个人住房按揭贷款、并购贷款、银行保函、债券承销和投资等,2022-11-28 20:46:51,601229.SH,002244.SZ,eastmoney,合作
豫园股份,金徽酒,【豫园股份：5%股份已完成过户，豫园股份不再是金徽酒控股股东】豫园股份11月28日公告，中国证券登记结算有限责任公司于11月28日出具《过户登记确认书》，豫园股份转让给陇南科立特的金徽酒5%股份已经办理完成过户手续,2022-11-28 20:32:40,600655.SH,603919.SH,eastmoney,未知Unknown
豫园股份,金徽酒,截至本公告日，豫园股份持有金徽酒25%股份，豫园股份不再是金徽酒控股股东,2022-11-28 20:32:40,600655.SH,603919.SH,eastmoney,投资
农业银行,建设银行,【两家银行29日起在5个城市试点发行特定养老储蓄产品】记者11月28日了解到，从11月29日起，农业银行和建设银行将在合肥、广州、成都、西安和青岛五个城市开展特定养老储蓄试点，年满35周岁的试点城市居民即可购买，每人购买的上限为50万元,2022-11-28 19:42:47,601288.SH,601939,eastmoney,同行
华安证券,东方创业,【华安证券：股东东方创业违规减持公司股份】华安证券11月28日公告，公司于近日获知公司股东东方国际创业股份有限公司在持有公司股份比例减持至低于5%之后的90日内，发生了减持公司股票的情形，但未按规定披露减持计划，构成违规减持公司股份,2022-11-28 18:42:35,600909.SH,600278.SH,eastmoney,减持
华工科技,中国银行,【华工科技：拟申请注册发行不超20亿元超短期融资券】华工科技11月28日公告，公司拟于上次超短期融资券注册有效期到期之后继续向中国银行间市场交易商协会申请注册发行不超过20亿元(含20亿元)超短期融资券用于补充公司日常营运资金、偿还银行贷款等，最终注册额度将以交易商协会注册通知书中载明的额度为准,2022-11-28 17:58:35,000988.SZ,601988,eastmoney,纠纷
杭州热电,金智科技,受消息刺激，虚拟电厂概念股走强，杭州热电、金智科技涨停，国能日新涨超10%,2022-11-28 17:33:31,605011,002090.SZ,eastmoney,同涨
贵州茅台,中国平安,贵州茅台、中国中免、中国平安分别获净卖出8.65亿元、4.37亿元、3.48亿元,2022-11-28 17:31:14,600519.SH,601318.SH,eastmoney,未知Unknown
贵州茅台,中国平安,贵州茅台、中国中免、中国平安分别获净卖出8.65亿元、4.37亿元、3.48亿元,2022-11-28 17:30:32,600519.SH,601318.SH,eastmoney,未知Unknown
国联股份,中信证券,【国联股份连续2日跌停，机构资金积极抄底】国联股份连续2日跌停，盘后数据显示，，近三个交易日中信证券浙江分公司累计卖出3.42亿元，沪股通卖出1.54亿元并买入8096万元，两机构卖出1.73亿元，四机构买入4.24亿元,2022-11-28 16:31:41,603613.SH,600030.SH,eastmoney,同跌
雅克科技,中国船舶,【雅克科技：签署9468万美元增强型聚氨酯保温绝热板材销售合同】雅克科技公告，下属孙公司斯洋国际已与中国船舶工业贸易有限公司和江南造船正式签订了液化天然气增强型聚氨酯保温绝热板材的销售合同，合同交易价格9468万美元,2022-11-28 16:14:01,002409.SZ,600150.SH,eastmoney,合作
